id,name,kind
Gene::55916,NXT2,Gene
Gene::57222,ERGIC1,Gene
Gene::4829,NMBR,Gene
Gene::118429,ANTXR2,Gene
Gene::7753,ZNF202,Gene
Gene::93380,MMGT1,Gene
Gene::79005,SCNM1,Gene
Gene::23507,LRRC8B,Gene
Gene::1052,CEBPD,Gene
Gene::81341,OR10W1,Gene
Gene::78987,CRELD1,Gene
Gene::91133,L3MBTL4,Gene
Gene::5597,MAPK6,Gene
Gene::64100,ELSPBP1,Gene
Gene::23161,SNX13,Gene
Gene::7286,TUFT1,Gene
Gene::9172,MYOM2,Gene
Gene::148641,SLC35F3,Gene
Gene::1362,CPD,Gene
Gene::440044,SLC22A20,Gene
Gene::26577,PCOLCE2,Gene
Gene::51596,CUTA,Gene
Gene::375449,MAST4,Gene
Gene::222484,LNX2,Gene
Gene::3918,LAMC2,Gene
Gene::29951,PDZRN4,Gene
Gene::8508,NIPSNAP1,Gene
Gene::127385,OR10J5,Gene
Gene::23368,PPP1R13B,Gene
Gene::6455,SH3GL1,Gene
Gene::92558,CCDC64,Gene
Gene::259295,TAS2R20,Gene
Gene::56139,PCDHA10,Gene
Gene::151306,GPBAR1,Gene
Gene::57583,TMEM181,Gene
Gene::4298,MLLT1,Gene
Gene::7257,TSNAX,Gene
Gene::84168,ANTXR1,Gene
Gene::5276,SERPINI2,Gene
Gene::167410,LIX1,Gene
Gene::1041,CDSN,Gene
Gene::8099,CDK2AP1,Gene
Gene::26034,IPCEF1,Gene
Gene::389058,SP5,Gene
Gene::143879,KBTBD3,Gene
Gene::23271,CAMSAP2,Gene
Gene::8927,BSN,Gene
Gene::169436,STKLD1,Gene
Gene::7551,ZNF3,Gene
Gene::79763,ISOC2,Gene
Gene::10,NAT2,Gene
Gene::5001,ORC5,Gene
Gene::157753,TMEM74,Gene
Gene::643414,LIPK,Gene
Gene::4992,OR1F1,Gene
Gene::252884,ZNF396,Gene
Gene::51285,RASL12,Gene
Gene::10123,ARL4C,Gene
Gene::55325,UFSP2,Gene
Gene::1830,DSG3,Gene
Gene::29930,PCDHB1,Gene
Gene::56649,TMPRSS4,Gene
Gene::23325,KIAA1033,Gene
Gene::85444,LRRCC1,Gene
Gene::2831,NPBWR1,Gene
Gene::23401,FRAT2,Gene
Gene::3889,KRT83,Gene
Gene::11068,CYB561D2,Gene
Gene::115584,SLC5A11,Gene
Gene::28316,CDH20,Gene
Gene::80714,PBX4,Gene
Gene::374569,ASPG,Gene
Gene::51412,ACTL6B,Gene
Gene::65251,ZNF649,Gene
Gene::6876,TAGLN,Gene
Gene::130557,ZNF513,Gene
Gene::4059,BCAM,Gene
Gene::54084,TSPEAR,Gene
Gene::8880,FUBP1,Gene
Gene::3885,KRT34,Gene
Gene::377007,KLHL30,Gene
Gene::440829,SHISA8,Gene
Gene::7064,THOP1,Gene
Gene::6920,TCEA3,Gene
Gene::27071,DAPP1,Gene
Gene::2634,GBP2,Gene
Gene::81606,LBH,Gene
Gene::5673,PSG5,Gene
Gene::55610,CCDC132,Gene
Gene::64405,CDH22,Gene
Gene::54033,RBM11,Gene
Gene::65108,MARCKSL1,Gene
Gene::969,CD69,Gene
Gene::3950,LECT2,Gene
Gene::140456,ASB11,Gene
Gene::946,SIGLEC6,Gene
Gene::3004,GZMM,Gene
Gene::130075,OR9A4,Gene
Gene::219482,OR5M3,Gene
Gene::91056,AP5B1,Gene
Gene::3266,ERAS,Gene
Gene::79801,SHCBP1,Gene
Gene::9236,CCPG1,Gene
Gene::1102,RCBTB2,Gene
Gene::113675,SDSL,Gene
Gene::25884,CHRDL2,Gene
Gene::116987,AGAP1,Gene
Gene::91442,FAAP24,Gene
Gene::128240,APOA1BP,Gene
Gene::55859,BEX1,Gene
Gene::57576,KIF17,Gene
Gene::25850,ZNF345,Gene
Gene::390327,OR6C70,Gene
Gene::27314,RAB30,Gene
Gene::9208,LRRFIP1,Gene
Gene::2840,GPR17,Gene
Gene::131601,TPRA1,Gene
Gene::84303,CHCHD6,Gene
Gene::29916,SNX11,Gene
Gene::8853,ASAP2,Gene
Gene::23065,EMC1,Gene
Gene::151195,CCNYL1,Gene
Gene::56919,DHX33,Gene
Gene::56121,PCDHB15,Gene
Gene::2256,FGF11,Gene
Gene::55635,DEPDC1,Gene
Gene::3682,ITGAE,Gene
Gene::26130,GAPVD1,Gene
Gene::8270,LAGE3,Gene
Gene::9185,REPS2,Gene
Gene::23130,ATG2A,Gene
Gene::113091,PTH2,Gene
Gene::84839,RAX2,Gene
Gene::79665,DHX40,Gene
Gene::4238,MFAP3,Gene
Gene::27074,LAMP3,Gene
Gene::10124,ARL4A,Gene
Gene::5783,PTPN13,Gene
Gene::1066,CES1,Gene
Gene::80830,APOL6,Gene
Gene::5106,PCK2,Gene
Gene::55787,TXLNG,Gene
Gene::3042,HBM,Gene
Gene::79980,DSN1,Gene
Gene::4225,MEP1B,Gene
Gene::9275,BCL7B,Gene
Gene::100144748,KLLN,Gene
Gene::7764,ZNF217,Gene
Gene::11158,RABL2B,Gene
Gene::9987,HNRNPDL,Gene
Gene::219790,RTKN2,Gene
Gene::53942,CNTN5,Gene
Gene::343637,RSPO4,Gene
Gene::51554,ACKR4,Gene
Gene::11054,OGFR,Gene
Gene::54492,NEURL1B,Gene
Gene::116337,PANX3,Gene
Gene::58499,ZNF462,Gene
Gene::55621,TRMT1,Gene
Gene::84171,LOXL4,Gene
Gene::79685,SAP30L,Gene
Gene::10992,SF3B2,Gene
Gene::80230,RUFY1,Gene
Gene::388939,C2orf71,Gene
Gene::78989,COLEC11,Gene
Gene::10513,APPBP2,Gene
Gene::9946,CRYZL1,Gene
Gene::51540,SCLY,Gene
Gene::57211,ADGRG6,Gene
Gene::200407,CREG2,Gene
Gene::27178,IL37,Gene
Gene::57172,CAMK1G,Gene
Gene::23344,ESYT1,Gene
Gene::81628,TSC22D4,Gene
Gene::339976,TRIML1,Gene
Gene::390594,KBTBD13,Gene
Gene::11169,WDHD1,Gene
Gene::79050,NOC4L,Gene
Gene::57143,ADCK1,Gene
Gene::79658,ARHGAP10,Gene
Gene::5004,ORM1,Gene
Gene::54511,HMGCLL1,Gene
Gene::9603,NFE2L3,Gene
Gene::55884,WSB2,Gene
Gene::9936,CD302,Gene
Gene::245806,VGLL2,Gene
Gene::340069,FAM170A,Gene
Gene::79033,ERI3,Gene
Gene::57658,CALCOCO1,Gene
Gene::23483,TGDS,Gene
Gene::2286,FKBP2,Gene
Gene::57460,PPM1H,Gene
Gene::390882,OR7G2,Gene
Gene::8329,HIST1H2AI,Gene
Gene::390,RND3,Gene
Gene::79009,DDX50,Gene
Gene::93099,DMKN,Gene
Gene::10180,RBM6,Gene
Gene::56914,OTOR,Gene
Gene::79269,DCAF10,Gene
Gene::83992,CTTNBP2,Gene
Gene::1665,DHX15,Gene
Gene::2012,EMP1,Gene
Gene::84441,MAML2,Gene
Gene::57455,REXO1,Gene
Gene::84138,SLC7A6OS,Gene
Gene::8780,RIOK3,Gene
Gene::80012,PHC3,Gene
Gene::7348,UPK1B,Gene
Gene::192286,HIGD2A,Gene
Gene::150962,PUS10,Gene
Gene::3049,HBQ1,Gene
Gene::375033,PEAR1,Gene
Gene::91768,CABLES1,Gene
Gene::93650,ACPT,Gene
Gene::51280,GOLM1,Gene
Gene::4185,ADAM11,Gene
Gene::200879,LIPH,Gene
Gene::3811,KIR3DL1,Gene
Gene::8623,ASMTL,Gene
Gene::5098,PCDHGC3,Gene
Gene::6000,RGS7,Gene
Gene::390940,PINLYP,Gene
Gene::9406,ZRANB2,Gene
Gene::83447,SLC25A31,Gene
Gene::6641,SNTB1,Gene
Gene::8019,BRD3,Gene
Gene::9223,MAGI1,Gene
Gene::84141,EVA1A,Gene
Gene::84547,PGBD1,Gene
Gene::9403,SEP15,Gene
Gene::389362,PSMG4,Gene
Gene::168451,THAP5,Gene
Gene::23089,PEG10,Gene
Gene::10811,NOXA1,Gene
Gene::55728,N4BP2,Gene
Gene::57537,SORCS2,Gene
Gene::945,CD33,Gene
Gene::114787,GPRIN1,Gene
Gene::56954,NIT2,Gene
Gene::149281,METTL11B,Gene
Gene::130589,GALM,Gene
Gene::368,ABCC6,Gene
Gene::65061,CDK15,Gene
Gene::26003,GORASP2,Gene
Gene::55293,UEVLD,Gene
Gene::333929,SNAI3,Gene
Gene::25914,RTTN,Gene
Gene::173,AFM,Gene
Gene::22836,RHOBTB3,Gene
Gene::87769,GGACT,Gene
Gene::6302,TSPAN31,Gene
Gene::222068,TMED4,Gene
Gene::10126,DNAL4,Gene
Gene::112476,PRRT2,Gene
Gene::136853,SSC4D,Gene
Gene::159195,USP54,Gene
Gene::391013,PLA2G2C,Gene
Gene::60312,AFAP1,Gene
Gene::23042,PDXDC1,Gene
Gene::11129,CLASRP,Gene
Gene::375298,CERKL,Gene
Gene::153527,ZMAT2,Gene
Gene::3823,KLRC3,Gene
Gene::27346,TMEM97,Gene
Gene::29081,METTL5,Gene
Gene::81691,LOC81691,Gene
Gene::253714,MMS22L,Gene
Gene::93408,MYL10,Gene
Gene::23412,COMMD3,Gene
Gene::25979,DHRS7B,Gene
Gene::25925,ZNF521,Gene
Gene::55233,MOB1A,Gene
Gene::84102,SLC41A2,Gene
Gene::10147,SUGP2,Gene
Gene::130540,ALS2CR12,Gene
Gene::54726,OTUD4,Gene
Gene::64598,MOSPD3,Gene
Gene::132789,GNPDA2,Gene
Gene::346389,MACC1,Gene
Gene::3607,FOXK2,Gene
Gene::55784,MCTP2,Gene
Gene::64093,SMOC1,Gene
Gene::10742,RAI2,Gene
Gene::80176,SPSB1,Gene
Gene::57696,DDX55,Gene
Gene::3096,HIVEP1,Gene
Gene::23030,KDM4B,Gene
Gene::23024,PDZRN3,Gene
Gene::84539,MCHR2,Gene
Gene::1608,DGKG,Gene
Gene::27147,DENND2A,Gene
Gene::5651,TMPRSS15,Gene
Gene::10969,EBNA1BP2,Gene
Gene::10207,INADL,Gene
Gene::132158,GLYCTK,Gene
Gene::340554,ZC3H12B,Gene
Gene::55589,BMP2K,Gene
Gene::1996,ELAVL4,Gene
Gene::9910,RABGAP1L,Gene
Gene::317761,C14orf39,Gene
Gene::84617,TUBB6,Gene
Gene::55847,CISD1,Gene
Gene::55032,SLC35A5,Gene
Gene::140461,ASB8,Gene
Gene::93627,TBCK,Gene
Gene::7727,ZNF174,Gene
Gene::51491,NOP16,Gene
Gene::5480,PPIC,Gene
Gene::9920,KBTBD11,Gene
Gene::55803,ADAP2,Gene
Gene::51375,SNX7,Gene
Gene::115701,ALPK2,Gene
Gene::54039,PCBP3,Gene
Gene::29097,CNIH4,Gene
Gene::55231,CCDC87,Gene
Gene::23179,RGL1,Gene
Gene::51222,ZNF219,Gene
Gene::146212,KCTD19,Gene
Gene::83729,INHBE,Gene
Gene::140459,ASB6,Gene
Gene::1466,CSRP2,Gene
Gene::10750,GRAP,Gene
Gene::953,ENTPD1,Gene
Gene::55684,RABL6,Gene
Gene::25849,PARM1,Gene
Gene::63922,CHTF18,Gene
Gene::57336,ZNF287,Gene
Gene::400935,IL17REL,Gene
Gene::83851,SYT16,Gene
Gene::197021,LCTL,Gene
Gene::22880,MORC2,Gene
Gene::6769,STAC,Gene
Gene::10633,RASL10A,Gene
Gene::8735,MYH13,Gene
Gene::55003,PAK1IP1,Gene
Gene::26575,RGS17,Gene
Gene::162699,TCEB3C,Gene
Gene::286262,TPRN,Gene
Gene::163081,ZNF567,Gene
Gene::138881,OR1L8,Gene
Gene::8939,FUBP3,Gene
Gene::7441,VPREB1,Gene
Gene::5778,PTPN7,Gene
Gene::147808,ZNF784,Gene
Gene::55114,ARHGAP17,Gene
Gene::57528,KCTD16,Gene
Gene::51603,METTL13,Gene
Gene::8483,CILP,Gene
Gene::80205,CHD9,Gene
Gene::64431,ACTR6,Gene
Gene::9373,PLAA,Gene
Gene::9034,CCRL2,Gene
Gene::26578,OSTF1,Gene
Gene::26136,TES,Gene
Gene::51657,STYXL1,Gene
Gene::5937,RBMS1,Gene
Gene::11170,FAM107A,Gene
Gene::23384,SPECC1L,Gene
Gene::79672,FN3KRP,Gene
Gene::646658,SYNDIG1L,Gene
Gene::51097,SCCPDH,Gene
Gene::166348,KBTBD12,Gene
Gene::7681,MKRN3,Gene
Gene::416,ARSF,Gene
Gene::5128,CDK17,Gene
Gene::55290,BRF2,Gene
Gene::6248,RSC1A1,Gene
Gene::25977,NECAP1,Gene
Gene::25895,METTL21B,Gene
Gene::29785,CYP2S1,Gene
Gene::10589,DRAP1,Gene
Gene::151230,KLHL23,Gene
Gene::30816,ERVW-1,Gene
Gene::26261,FBXO24,Gene
Gene::26046,LTN1,Gene
Gene::9229,DLGAP1,Gene
Gene::606495,CYB5RL,Gene
Gene::401548,SNX30,Gene
Gene::54993,ZSCAN2,Gene
Gene::57403,RAB22A,Gene
Gene::27076,LYPD3,Gene
Gene::84057,MND1,Gene
Gene::55608,ANKRD10,Gene
Gene::145864,HAPLN3,Gene
Gene::112939,NACC1,Gene
Gene::6013,RLN1,Gene
Gene::2553,GABPB1,Gene
Gene::81569,ACTL8,Gene
Gene::84315,MON1A,Gene
Gene::170082,TCEANC,Gene
Gene::52,ACP1,Gene
Gene::7730,ZNF177,Gene
Gene::51072,MEMO1,Gene
Gene::114884,OSBPL10,Gene
Gene::26548,ITGB1BP2,Gene
Gene::23589,CARHSP1,Gene
Gene::3052,HCCS,Gene
Gene::133383,SETD9,Gene
Gene::55915,LANCL2,Gene
Gene::64599,GIGYF1,Gene
Gene::7091,TLE4,Gene
Gene::23350,U2SURP,Gene
Gene::65980,BRD9,Gene
Gene::441027,TMEM150C,Gene
Gene::1768,DNAH6,Gene
Gene::100131137,BSPH1,Gene
Gene::58538,MPP4,Gene
Gene::4978,OPCML,Gene
Gene::167359,NIM1K,Gene
Gene::54221,SNTG2,Gene
Gene::56475,RPRM,Gene
Gene::157777,MCMDC2,Gene
Gene::253982,ASPHD1,Gene
Gene::5968,REG1B,Gene
Gene::54866,PPP1R14D,Gene
Gene::4295,MLN,Gene
Gene::22980,TCF25,Gene
Gene::85290,KRTAP4-3,Gene
Gene::1417,CRYBB3,Gene
Gene::54438,GFOD1,Gene
Gene::8824,CES2,Gene
Gene::8859,STK19,Gene
Gene::277,AMY1B,Gene
Gene::55510,DDX43,Gene
Gene::113540,CMTM1,Gene
Gene::3806,KIR2DS1,Gene
Gene::254042,METAP1D,Gene
Gene::63891,RNF123,Gene
Gene::6344,SCTR,Gene
Gene::7712,ZNF157,Gene
Gene::317701,VN1R2,Gene
Gene::112770,GLMP,Gene
Gene::401207,C5orf63,Gene
Gene::2543,GAGE1,Gene
Gene::25870,SUMF2,Gene
Gene::100131439,CD300LD,Gene
Gene::388228,SBK1,Gene
Gene::122876,GPHB5,Gene
Gene::29115,SAP30BP,Gene
Gene::84284,NTPCR,Gene
Gene::9168,TMSB10,Gene
Gene::4148,MATN3,Gene
Gene::251,ALPPL2,Gene
Gene::80863,PRRT1,Gene
Gene::1456,CSNK1G3,Gene
Gene::112937,GLB1L3,Gene
Gene::113220,KIF12,Gene
Gene::121506,ERP27,Gene
Gene::4001,LMNB1,Gene
Gene::55145,THAP1,Gene
Gene::7629,ZNF76,Gene
Gene::79709,COLGALT1,Gene
Gene::152789,JAKMIP1,Gene
Gene::150223,YDJC,Gene
Gene::55745,AP5M1,Gene
Gene::168400,DDX53,Gene
Gene::3820,KLRB1,Gene
Gene::493911,PHOSPHO2,Gene
Gene::134728,IRAK1BP1,Gene
Gene::50865,HEBP1,Gene
Gene::54622,ARL15,Gene
Gene::11099,PTPN21,Gene
Gene::276,AMY1A,Gene
Gene::143872,ARHGAP42,Gene
Gene::165530,CLEC4F,Gene
Gene::339488,TFAP2E,Gene
Gene::79739,TTLL7,Gene
Gene::84975,MFSD5,Gene
Gene::24149,ZNF318,Gene
Gene::26190,FBXW2,Gene
Gene::2862,MLNR,Gene
Gene::734,OSGIN2,Gene
Gene::26074,CFAP61,Gene
Gene::120,ADD3,Gene
Gene::100130827,SBK3,Gene
Gene::9766,SUSD6,Gene
Gene::28512,NKIRAS1,Gene
Gene::3881,KRT31,Gene
Gene::389941,C1QL3,Gene
Gene::64122,FN3K,Gene
Gene::126272,EID2B,Gene
Gene::151516,ASPRV1,Gene
Gene::54918,CMTM6,Gene
Gene::84911,ZNF382,Gene
Gene::23641,LDOC1,Gene
Gene::26032,SUSD5,Gene
Gene::84842,HPDL,Gene
Gene::862,RUNX1T1,Gene
Gene::92610,TIFA,Gene
Gene::116442,RAB39B,Gene
Gene::9886,RHOBTB1,Gene
Gene::388551,CEACAM16,Gene
Gene::165257,C1QL2,Gene
Gene::7570,ZNF22,Gene
Gene::6919,TCEA2,Gene
Gene::7379,UPK2,Gene
Gene::10066,SCAMP2,Gene
Gene::26472,PPP1R14B,Gene
Gene::55715,DOK4,Gene
Gene::55148,UBR7,Gene
Gene::9427,ECEL1,Gene
Gene::9782,MATR3,Gene
Gene::92106,OXNAD1,Gene
Gene::10179,RBM7,Gene
Gene::146429,SLC22A31,Gene
Gene::53841,CDHR5,Gene
Gene::257240,KLHL34,Gene
Gene::127602,DNAH14,Gene
Gene::84838,ZNF496,Gene
Gene::11244,ZHX1,Gene
Gene::80162,ATHL1,Gene
Gene::11333,PDAP1,Gene
Gene::57575,PCDH10,Gene
Gene::57062,DDX24,Gene
Gene::79083,MLPH,Gene
Gene::196410,METTL7B,Gene
Gene::64855,FAM129B,Gene
Gene::57824,HMHB1,Gene
Gene::51124,IER3IP1,Gene
Gene::8798,DYRK4,Gene
Gene::92840,REEP6,Gene
Gene::58498,MYL7,Gene
Gene::115207,KCTD12,Gene
Gene::57179,KIAA1191,Gene
Gene::4807,NHLH1,Gene
Gene::124540,MSI2,Gene
Gene::282974,STK32C,Gene
Gene::51026,GOLT1B,Gene
Gene::51635,DHRS7,Gene
Gene::11083,DIDO1,Gene
Gene::3903,LAIR1,Gene
Gene::90990,KIFC2,Gene
Gene::26205,GMEB2,Gene
Gene::55573,CDV3,Gene
Gene::8634,RTCA,Gene
Gene::8745,ADAM23,Gene
Gene::55502,HES6,Gene
Gene::4037,LRP3,Gene
Gene::278,AMY1C,Gene
Gene::121214,SDR9C7,Gene
Gene::55810,FOXJ2,Gene
Gene::169792,GLIS3,Gene
Gene::4802,NFYC,Gene
Gene::163050,ZNF564,Gene
Gene::55760,DHX32,Gene
Gene::54769,DIRAS2,Gene
Gene::10871,CD300C,Gene
Gene::254251,LCORL,Gene
Gene::344191,EVX2,Gene
Gene::390212,GPR152,Gene
Gene::90956,ADCK2,Gene
Gene::57649,PHF12,Gene
Gene::340146,SLC35D3,Gene
Gene::2015,ADGRE1,Gene
Gene::26127,FGFR1OP2,Gene
Gene::51265,CDKL3,Gene
Gene::392509,ARL13A,Gene
Gene::79915,ATAD5,Gene
Gene::80309,SPHKAP,Gene
Gene::79755,ZNF750,Gene
Gene::1820,ARID3A,Gene
Gene::29967,LRP12,Gene
Gene::9885,OSBPL2,Gene
Gene::10009,ZBTB33,Gene
Gene::54763,ROPN1,Gene
Gene::26015,RPAP1,Gene
Gene::9749,PHACTR2,Gene
Gene::136371,ASB10,Gene
Gene::79912,PYROXD1,Gene
Gene::8839,WISP2,Gene
Gene::79828,METTL8,Gene
Gene::144132,DNHD1,Gene
Gene::65084,TMEM135,Gene
Gene::8834,TMEM11,Gene
Gene::5993,RFX5,Gene
Gene::81928,CABLES2,Gene
Gene::60437,CDH26,Gene
Gene::79934,ADCK4,Gene
Gene::57687,VAT1L,Gene
Gene::10462,CLEC10A,Gene
Gene::5178,PEG3,Gene
Gene::80303,EFHD1,Gene
Gene::55363,HEMGN,Gene
Gene::23274,CLEC16A,Gene
Gene::155368,WBSCR27,Gene
Gene::9895,TECPR2,Gene
Gene::284613,CYB561D1,Gene
Gene::5891,MOK,Gene
Gene::51559,NT5DC3,Gene
Gene::10548,TM9SF1,Gene
Gene::4330,MN1,Gene
Gene::381,ARF5,Gene
Gene::50514,DEC1,Gene
Gene::5977,DPF2,Gene
Gene::57109,REXO4,Gene
Gene::54477,PLEKHA5,Gene
Gene::4515,MTCP1,Gene
Gene::64771,C6orf106,Gene
Gene::59348,ZNF350,Gene
Gene::153657,TTC23L,Gene
Gene::55192,DNAJC17,Gene
Gene::30811,HUNK,Gene
Gene::3821,KLRC1,Gene
Gene::25917,THUMPD3,Gene
Gene::11325,DDX42,Gene
Gene::4126,MANBA,Gene
Gene::84890,ADO,Gene
Gene::7873,MANF,Gene
Gene::116179,TGM7,Gene
Gene::57594,HOMEZ,Gene
Gene::83479,DDX59,Gene
Gene::253738,EBF3,Gene
Gene::155184,SLC2A7,Gene
Gene::63977,PRDM15,Gene
Gene::57593,EBF4,Gene
Gene::60509,AGBL5,Gene
Gene::114826,SMYD4,Gene
Gene::79676,OGFOD2,Gene
Gene::79012,CAMKV,Gene
Gene::84467,FBN3,Gene
Gene::80709,AKNA,Gene
Gene::57647,DHX37,Gene
Gene::79724,ZNF768,Gene
Gene::1662,DDX10,Gene
Gene::6320,CLEC11A,Gene
Gene::3854,KRT6B,Gene
Gene::2922,GRP,Gene
Gene::115817,DHRS1,Gene
Gene::3808,KIR2DS3,Gene
Gene::26020,LRP10,Gene
Gene::1117,CHI3L2,Gene
Gene::5375,PMP2,Gene
Gene::3550,IK,Gene
Gene::7008,TEF,Gene
Gene::149420,PDIK1L,Gene
Gene::54793,KCTD9,Gene
Gene::388677,NOTCH2NL,Gene
Gene::51440,HPCAL4,Gene
Gene::7589,ZSCAN21,Gene
Gene::26225,ARL5A,Gene
Gene::141,ADPRH,Gene
Gene::9819,TSC22D2,Gene
Gene::26128,KIF1BP,Gene
Gene::55716,LMBR1L,Gene
Gene::51751,HIGD1B,Gene
Gene::23582,CCNDBP1,Gene
Gene::23008,KLHDC10,Gene
Gene::54550,NECAB2,Gene
Gene::10567,RABAC1,Gene
Gene::22929,SEPHS1,Gene
Gene::6837,MED22,Gene
Gene::29888,STRN4,Gene
Gene::968,CD68,Gene
Gene::23281,MTUS2,Gene
Gene::6462,SHBG,Gene
Gene::10963,STIP1,Gene
Gene::4110,MAGEA11,Gene
Gene::4302,MLLT6,Gene
Gene::8148,TAF15,Gene
Gene::123722,FSD2,Gene
Gene::3083,HGFAC,Gene
Gene::5757,PTMA,Gene
Gene::2130,EWSR1,Gene
Gene::27156,RSPH14,Gene
Gene::84527,ZNF559,Gene
Gene::4267,CD99,Gene
Gene::386675,KRTAP10-7,Gene
Gene::1039,CDR2,Gene
Gene::83899,KRTAP9-2,Gene
Gene::7739,ZNF185,Gene
Gene::10916,MAGED2,Gene
Gene::3608,ILF2,Gene
Gene::90589,ZNF625,Gene
Gene::9667,SAFB2,Gene
Gene::2204,FCAR,Gene
Gene::9689,BZW1,Gene
Gene::55274,PHF10,Gene
Gene::7805,LAPTM5,Gene
Gene::1838,DTNB,Gene
Gene::79839,CCDC102B,Gene
Gene::26043,UBXN7,Gene
Gene::4105,MAGEA6,Gene
Gene::933,CD22,Gene
Gene::79656,BEND5,Gene
Gene::55628,ZNF407,Gene
Gene::7024,TFCP2,Gene
Gene::51282,SCAND1,Gene
Gene::60491,NIF3L1,Gene
Gene::49856,WRAP73,Gene
Gene::167838,TXLNB,Gene
Gene::9929,JOSD1,Gene
Gene::84970,C1orf94,Gene
Gene::23199,GSE1,Gene
Gene::51545,ZNF581,Gene
Gene::353332,KRTAP12-1,Gene
Gene::3816,KLK1,Gene
Gene::9832,JAKMIP2,Gene
Gene::80342,TRAF3IP3,Gene
Gene::51112,TRAPPC12,Gene
Gene::55663,ZNF446,Gene
Gene::56906,THAP10,Gene
Gene::55791,LRIF1,Gene
Gene::4112,MAGEB1,Gene
Gene::23091,ZC3H13,Gene
Gene::1995,ELAVL3,Gene
Gene::1762,DMWD,Gene
Gene::7773,ZNF230,Gene
Gene::8079,MLF2,Gene
Gene::56935,SMCO4,Gene
Gene::55758,RCOR3,Gene
Gene::57002,YAE1D1,Gene
Gene::55778,ZNF839,Gene
Gene::1084,CEACAM3,Gene
Gene::7112,TMPO,Gene
Gene::8216,LZTR1,Gene
Gene::3957,LGALS2,Gene
Gene::54531,MIER2,Gene
Gene::7741,ZSCAN26,Gene
Gene::79025,C20orf195,Gene
Gene::79843,FAM124B,Gene
Gene::1998,ELF2,Gene
Gene::79713,IGFLR1,Gene
Gene::158399,ZNF483,Gene
Gene::114928,GPRASP2,Gene
Gene::10793,ZNF273,Gene
Gene::91289,LMF2,Gene
Gene::770,CA11,Gene
Gene::84319,CMSS1,Gene
Gene::4115,MAGEB4,Gene
Gene::2848,GPR25,Gene
Gene::1485,CTAG1B,Gene
Gene::29970,SCHIP1,Gene
Gene::125115,KRT40,Gene
Gene::9721,GPRIN2,Gene
Gene::54955,C1orf109,Gene
Gene::1446,CSN1S1,Gene
Gene::10944,C11orf58,Gene
Gene::23131,GPATCH8,Gene
Gene::8404,SPARCL1,Gene
Gene::3963,LGALS7,Gene
Gene::64753,CCDC136,Gene
Gene::4801,NFYB,Gene
Gene::7718,ZNF165,Gene
Gene::8045,RASSF7,Gene
Gene::9802,DAZAP2,Gene
Gene::80764,THAP7,Gene
Gene::4103,MAGEA4,Gene
Gene::10214,SSX3,Gene
Gene::4440,MSI1,Gene
Gene::7568,ZNF20,Gene
Gene::9878,TOX4,Gene
Gene::54882,ANKHD1,Gene
Gene::80318,GKAP1,Gene
Gene::23219,FBXO28,Gene
Gene::7690,ZNF131,Gene
Gene::79616,CCNJL,Gene
Gene::80817,CEP44,Gene
Gene::80125,CCDC33,Gene
Gene::147687,ZNF417,Gene
Gene::386682,KRTAP10-3,Gene
Gene::202,AIM1,Gene
Gene::10781,ZNF266,Gene
Gene::4535,ND1,Gene
Gene::7988,ZNF212,Gene
Gene::4514,COX3,Gene
Gene::57639,CCDC146,Gene
Gene::55138,FAM90A1,Gene
Gene::10712,FAM189B,Gene
Gene::65265,C8orf33,Gene
Gene::3483,IGFALS,Gene
Gene::7574,ZNF26,Gene
Gene::3732,CD82,Gene
Gene::27111,SDCBP2,Gene
Gene::57473,ZNF512B,Gene
Gene::3151,HMGN2,Gene
Gene::27098,CLUL1,Gene
Gene::8715,NOL4,Gene
Gene::79173,C19orf57,Gene
Gene::10278,EFS,Gene
Gene::9875,URB1,Gene
Gene::4113,MAGEB2,Gene
Gene::4951,OCM2,Gene
Gene::83878,USHBP1,Gene
Gene::8495,PPFIBP2,Gene
Gene::51056,LAP3,Gene
Gene::23506,GLTSCR1L,Gene
Gene::55646,LYAR,Gene
Gene::26240,FAM50B,Gene
Gene::23420,NOMO1,Gene
Gene::6645,SNTB2,Gene
Gene::7750,ZMYM2,Gene
Gene::26071,FAM127B,Gene
Gene::51236,HGH1,Gene
Gene::9755,TBKBP1,Gene
Gene::9931,HELZ,Gene
Gene::4733,DRG1,Gene
Gene::85291,KRTAP4-2,Gene
Gene::84707,BEX2,Gene
Gene::9457,FHL5,Gene
Gene::79165,LENG1,Gene
Gene::26040,SETBP1,Gene
Gene::51566,ARMCX3,Gene
Gene::23588,KLHDC2,Gene
Gene::57188,ADAMTSL3,Gene
Gene::4034,LRCH4,Gene
Gene::126070,ZNF440,Gene
Gene::57474,ZNF490,Gene
Gene::56901,NDUFA4L2,Gene
Gene::26017,FAM32A,Gene
Gene::90594,ZNF439,Gene
Gene::26152,ZNF337,Gene
Gene::27067,STAU2,Gene
Gene::80258,EFHC2,Gene
Gene::388818,KRTAP26-1,Gene
Gene::5655,KLK10,Gene
Gene::56344,CABP5,Gene
Gene::1993,ELAVL2,Gene
Gene::6452,SH3BP2,Gene
Gene::51115,RMDN1,Gene
Gene::55093,WDYHV1,Gene
Gene::8537,BCAS1,Gene
Gene::55090,MED9,Gene
Gene::79607,FAM118B,Gene
